date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2020-10-02,7.04268945977477,114.591381553407,0.251087386318703,1.06726836994063,1270,6740,97747,21350,120,721,527,48,589653,12148,16203,10781,32131,76908,,
2020-10-03,7.22969524642753,118.200113104382,0.254843811783314,1.10444872587636,1289,6740,98199,21393,103,532,463,49,606625,16972,7225,10781,32174,79330,,
2020-10-04,7.2730631402889,119.086651202164,0.263938315539739,1.14756520444991,1335,6964,98343,21425,91,418,148,32,619190,12565,1979,10781,32206,79925,,
2020-10-05,7.87923635281413,130.569927033445,0.27856860419138,1.19391529909309,1409,7276,98649,21494,152,710,316,70,624274,5084,21448,10781,32275,87632,,
2020-10-06,8.37714158057201,140.797149727866,0.280150257018584,1.24012119980956,1417,7377,99264,21556,168,829,636,65,634763,10489,19661,10785,32341,94496,,
2020-10-07,8.85851537876318,151.805121940335,0.277975484381178,1.2824777698868,1406,7514,99762,21636,143,789,545,80,653509,18746,20727,10785,32421,101884,,
2020-10-08,9.25721522957951,163.575963910897,0.280347963621985,1.31774004805263,1418,7603,100275,21712,114,711,524,77,671638,18129,22541,10785,32497,109784,,
2020-10-09,9.53524030575528,175.308066401555,0.284499802293397,1.34485752923659,1439,7843,100797,21774,150,848,534,62,691977,20339,24077,10832,32606,117658,,
2020-10-10,9.68027409394031,181.399104626321,0.287860814551206,1.36504171386381,1456,7976,101280,21828,110,694,495,54,718873,26896,11313,10832,32660,121746,,
2020-10-11,9.72847994330083,183.251149761689,0.293198892843021,1.38048526631458,1483,8231,101460,21874,73,503,184,46,734974,16101,3222,10832,32706,122989,,
2020-10-12,10.1251790307078,198.553244323418,0.304270462633452,1.39186345299822,1539,8671,101868,21969,171,976,417,96,743479,8505,31718,10832,32801,133259,,
2020-10-13,10.3796220933416,211.86323563013,0.322854883353104,1.39938367887909,1633,8928,102649,22053,226,1168,802,87,756472,12993,28594,10856,32909,142192,,
2020-10-14,10.4891302451061,223.90227400002,0.328983788058521,1.4038060497898,1664,9173,103382,22157,193,1133,755,104,779063,22591,28807,10856,33013,150272,,
2020-10-15,10.6446630766914,238.039204204664,0.344207196520364,1.40767390283367,1741,9584,104051,22245,219,1207,687,88,809684,30621,32029,10856,33101,159760,,
2020-10-16,10.829061113794,252.25510334911,0.354092526690391,1.41321736519198,1791,10021,104665,22367,212,1225,637,122,834770,25086,33618,10912,33279,169301,,
2020-10-17,10.8970497048699,258.182243774286,0.369315935152234,1.42136480528964,1868,10399,105163,22456,175,986,506,90,867197,32427,15291,10912,33368,173279,,
2020-10-18,10.9369269916129,260.394864068752,0.383353103993673,1.43111574958496,1939,10897,105400,22541,147,835,245,85,897034,29837,4707,10912,33453,174764,,
2020-10-19,11.4435155214665,280.610912658192,0.413206801107157,1.44145960001813,2090,11640,105904,22687,269,1424,517,146,910277,13243,45286,10912,33599,188332,,
2020-10-20,12.1012612595519,304.098957319449,0.4286279161724,1.45189952632986,2168,12435,106808,22849,278,1943,923,163,930745,20468,44358,11012,33861,204096,,
2020-10-21,12.804866445503,330.860488032518,0.442665085013839,1.46184489672507,2239,13162,107621,23012,284,1754,825,166,957421,26676,46768,11012,34024,222057,,
2020-10-22,13.4886184468468,359.335495741302,0.456702253855279,1.46934323740846,2310,14009,108568,23174,262,1998,974,165,999043,41622,51140,11012,34186,241168,,
2020-10-23,14.1898663471735,391.758950440211,0.480822459470146,1.47148800949007,2432,14985,109455,23358,299,2091,908,184,1041075,42032,55379,11126,34484,262929,,
2020-10-24,14.5185720550605,406.462073043438,0.492487149070779,1.46589609120228,2491,15637,110291,23495,233,1667,845,138,1086497,45422,25159,11126,34621,272797,,
2020-10-25,14.6058066640822,410.364330653679,0.509094503756426,1.4518668520734,2575,16454,110629,23611,191,1298,344,116,1138507,52010,7326,11126,34737,275416,,
2020-10-26,15.3205807062094,445.331181206227,0.545867931988928,1.43014782942633,2761,17761,111316,23868,357,2314,712,258,1165278,26771,68754,11126,34994,298884,,
2020-10-27,15.7179147217351,470.912647762247,0.57512850929221,1.40220046627379,2909,18955,112685,24156,431,2988,1407,292,1198695,33417,61527,11361,35517,316053,,
2020-10-28,15.8781292753237,486.095543924275,0.600237247924081,1.36922176847717,3036,20184,113946,24400,372,2821,1304,244,1235132,36437,56958,11361,35761,326243,,
2020-10-29,15.8837636111889,493.631862745427,0.622182680901542,1.33192102705289,3147,21160,115256,24635,395,2607,1364,250,1282769,47637,56198,11361,35996,331301,,
2020-10-30,15.8276009239991,498.404268673491,0.665875840253064,1.29078578766216,3368,22153,116502,24890,422,2563,1293,256,1331984,49215,58582,11651,36541,334504,,
2020-10-31,15.7802462948345,500.096885949258,0.680703835508106,1.24689989907929,3443,23013,117563,25113,339,2274,1125,224,1367625,35641,26295,11651,36764,335640,,
2020-11-01,15.7643217767363,499.569433030577,0.705614867536576,1.20193952869425,3569,24008,118196,25344,289,1883,651,231,1413915,46290,6972,11651,36995,335286,,
2020-11-02,15.7372131870269,501.551106425621,0.73566627125346,1.15756698342019,3721,25120,119073,25760,430,2547,924,418,1466433,52518,70084,11651,37411,336616,,
2020-11-03,15.5942053870043,497.981114354549,0.764926848556742,1.11398360257519,3869,26242,120683,26186,469,3311,1667,430,1502763,36330,59131,12079,38265,334220,,
2020-11-04,15.3746166348203,487.822430739956,0.806642941874259,1.07033847665999,4080,27511,122631,26571,540,3681,1995,394,1543321,40558,50140,12079,38650,327402,,
2020-11-05,14.9974804172561,474.043095734418,0.834519572953737,1.0255451956028,4221,28403,124247,26934,447,2989,1688,367,1601367,58046,46950,12079,39013,318154,,
2020-11-06,14.5079847597237,453.827047144979,0.854290233293792,0.9798490167618,4321,28955,126298,27332,434,3140,2100,405,1661853,60486,45014,12509,39841,304586,,
2020-11-07,14.2564198814199,441.387204156091,0.871886120996441,0.934074808314219,4410,29396,127907,27636,394,2458,1663,306,1748705,86852,17946,12509,40145,296237,,
2020-11-08,14.2033848953242,437.535605865723,0.895017793594306,0.888981197102415,4527,30217,128583,27906,323,1814,693,271,1787324,38619,4387,12509,40415,293652,,
2020-11-09,13.4709124846399,404.104924689334,0.924673784104389,0.844486902367605,4677,31098,129704,28454,484,2670,1162,551,1807479,20155,47647,12509,40963,271215,,
2020-11-10,12.6379317767968,371.757458970235,0.936338473705022,0.800934303276774,4736,31477,131889,28920,472,3168,2251,472,1829659,22180,37421,13263,42183,249505,,
2020-11-11,12.1207044546396,305.071914257015,0.946816923685251,0.759666444272018,4789,31918,133665,29248,351,2588,1826,329,1865538,35879,5384,13263,42511,204749,,
2020-11-12,11.6069738120707,289.559732515811,0.965599051008304,0.723010909067744,4884,32654,134923,29673,386,2371,1255,418,1898710,33172,36539,13263,42936,194338,,
2020-11-13,11.0668835280533,265.62171389568,0.966192170818505,0.692600678864657,4887,32676,137124,30129,473,2841,2266,467,1922504,23794,28948,13739,43868,178272,,
2020-11-14,10.8276390331951,255.269332881571,0.959865559509688,0.668788730748098,4855,32468,139110,30483,327,2202,2026,359,1954599,32095,10998,13739,44222,171324,,
2020-11-15,10.77551518185,252.766166487832,0.964808224594702,0.650579006882877,4880,33050,139779,30785,270,1574,685,302,1981827,27228,2707,13739,44524,169644,,
2020-11-16,10.2085129674927,227.034211952187,0.969355476472914,0.636788422449443,4903,33466,140849,31291,366,2065,1117,508,1991233,9406,30377,13739,45030,152374,,
2020-11-17,9.73706805104861,203.783074110339,0.956504547251878,0.626457983093867,4838,33139,143121,31719,382,2513,2326,437,2036755,45522,21816,14530,46249,136769,,
2020-11-18,9.56157576887352,221.6315444857,0.940885725583234,0.619020518134095,4759,32811,145360,32144,361,2435,2294,427,2065138,28383,17363,14530,46674,148748,,
2020-11-19,8.96300427795378,192.268508699136,0.916765519968367,0.613977953606322,4637,32314,147538,32573,311,2221,2230,436,2086288,21150,16832,14530,47103,129041,,
2020-11-20,8.42201045883355,173.348742706455,0.902728351126928,0.610740370045637,4566,31875,149490,32954,264,1968,1970,386,2109170,22882,16250,15287,48241,116343,,
2020-11-21,8.19593027360282,167.789627340358,0.888295769078687,0.608670185854581,4493,31365,151146,33207,220,1515,1687,276,2127051,17881,7267,15287,48494,112612,,
2020-11-22,8.1432778476986,166.491854763604,0.887900355871886,0.607508129765502,4491,31522,151650,33421,171,906,513,215,2140208,13157,1836,15287,48708,111741,,
2020-11-23,7.54980384630324,147.700227050602,0.877421905891657,0.607595963057868,4438,31449,152561,33921,244,1380,960,501,2144660,4452,17765,15287,49208,99129,,
2020-11-24,7.17489672538921,135.682048400659,0.845591142744168,0.609833391649347,4277,30594,154648,34374,270,1786,2135,457,2153815,9155,13750,15838,50212,91063,,
2020-11-25,6.90750494667671,128.632953038289,0.81771451166469,0.615001804827395,4136,29944,156521,34755,258,1677,1929,384,2170097,16282,12632,15838,50593,86332,,
2020-11-26,6.70518095667796,122.229019014305,0.792012653222618,0.623451823791093,4006,29282,158205,35094,192,1460,1729,340,2183660,13563,12534,15838,50932,82034,,
2020-11-27,6.5237128529207,116.58944472841,0.765322261763543,0.635102971678759,3871,28620,159884,35487,206,1471,1720,396,2196119,12459,12465,16402,51889,78249,,
2020-11-28,6.44986077901818,114.828288372814,0.744365361803084,0.649963665112694,3765,28139,161106,35700,122,976,1237,213,2208699,12580,6085,16402,52102,77067,,
2020-11-29,6.43594169977276,114.487082953668,0.740213523131673,0.668315281677388,3744,28284,161396,35898,102,652,306,198,2218483,9784,1607,16402,52300,76838,,
2020-11-30,6.40150052784962,111.671020760711,0.73922499011467,0.690534519410164,3739,28229,162250,36304,196,1257,888,408,2222488,4005,15875,16402,52706,74948,,
2020-12-01,6.3698021884429,109.65209786576,0.71055753262159,0.716243999712341,3594,27611,163998,36667,234,1572,1768,365,2230571,8083,12395,16814,53481,73593,,
2020-12-02,6.34994340264028,107.990770169915,0.687623566627125,0.744405284143242,3478,26986,165532,36976,161,1253,1549,312,2244635,14064,11517,16814,53790,72478,,
2020-12-03,6.34244608881169,107.238330271797,0.67516805061289,0.773713937810027,3415,26675,166909,37300,184,1450,1403,326,2257331,12696,12029,16814,54114,71973,,
2020-12-04,6.3417960415466,107.394778171406,0.649070778964017,0.803758231322346,3283,26283,168321,37582,165,1400,1434,284,2268552,11221,12570,17159,54741,72078,,
2020-12-05,6.34728066776468,108.123378389583,0.636615262949783,0.834694504834166,3220,26040,169327,37796,125,1019,1041,216,2281475,12923,6574,17159,54955,72567,,
2020-12-06,6.34682894215444,108.345385409028,0.634638196915777,0.866712505523785,3210,26262,169555,37970,101,627,236,175,2292497,11022,1756,17159,55129,72716,,
2020-12-07,6.35751676408083,109.605908485876,0.630288651640965,0.898912848524381,3188,26333,170254,38336,203,1206,706,366,2295908,3411,16721,17159,55495,73562,,
2020-12-08,6.29781298193878,110.860471642738,0.608540925266904,0.930089551323897,3078,25882,171837,38713,214,1597,1620,380,2309621,13713,13237,17613,56326,74404,,
2020-12-09,6.26629690421998,112.684207158177,0.599248714907078,0.959453503236422,3031,25526,173216,39009,170,1380,1423,296,2324216,14595,12741,17613,56622,75628,,
2020-12-10,6.25130102129666,114.995166132397,0.583036773428232,0.987582503627426,2949,25199,174627,39301,191,1445,1438,297,2337966,13750,13580,17613,56914,77179,,
2020-12-11,6.18527368189392,117.252485826752,0.568208778173191,1.01521822722701,2874,24943,175860,39605,180,1340,1241,306,2351372,13406,14085,17936,57541,78694,,
2020-12-12,6.14686776243928,119.149230362008,0.563661526294978,1.04248902583677,2851,24948,176712,39799,127,1097,875,199,2365319,13947,7847,17936,57735,79967,,
2020-12-13,6.13265617250789,119.573874660946,0.565638592328984,1.06820333169258,2861,25207,176964,39949,89,669,266,150,2376852,11533,2041,17936,57885,80252,,
2020-12-14,6.07165636005657,123.967825669956,0.572558323448003,1.09114905836141,2896,25449,177616,40320,210,1324,693,372,2379915,3063,19676,17936,58256,83201,,
2020-12-15,5.89649057308195,128.016101319832,0.567615658362989,1.11060831558491,2871,25207,179056,40627,211,1562,1476,314,2391447,11532,15959,18419,59046,85918,,
2020-12-16,5.58258347404028,131.974978169931,0.561486753657572,1.1262159406415,2840,25282,180280,40916,220,1664,1263,292,2409062,17615,15400,18419,59335,88575,,
2020-12-17,5.16417525582896,135.473451201181,0.553183076314749,1.13727243143369,2798,25149,181475,41174,151,1364,1233,261,2427316,18254,15930,18419,59593,90923,,
2020-12-18,4.68236850344318,140.609412248336,0.54646105179913,1.14261681810338,2764,24945,182634,41429,176,1285,1188,264,2442990,15674,17539,18774,60203,94370,,
2020-12-19,4.38439342979032,144.875224977667,0.537366548042705,1.14092983182785,2718,24819,183540,41618,123,1004,916,190,2460555,17565,10704,18774,60392,97233,,
2020-12-20,4.29766767346385,147.302402391597,0.54270462633452,1.13158276808314,2745,24961,183775,41749,91,599,245,131,2473354,12799,3657,18774,60523,98862,,
2020-12-21,3.81443831068532,149.756399445459,0.541122973507315,1.11473479820577,2737,25201,184433,42100,179,1284,690,354,2479151,5797,21343,18774,60874,100509,,
2020-12-22,3.37501463014502,153.385990716382,0.537564254646105,1.09133296103248,2719,24932,186027,42481,256,1783,1621,386,2490946,11795,18408,19195,61676,102945,,
2020-12-23,3.04189442233919,155.610530850818,0.534005535784895,1.06357674793177,2701,24852,187241,42757,200,1426,1235,278,2505875,14929,16908,19195,61952,104438,,
2020-12-24,2.86183294807395,151.337268221505,0.522538552787663,1.03438215219528,2643,24607,188608,43047,187,1454,1390,292,2527509,21634,13068,19195,62242,101570,,
2020-12-25,2.74673138450248,127.148932962001,0.517200474495848,1.00695112312244,2616,24359,189414,43206,112,743,808,159,2547771,20262,1301,19195,62401,85336,,
2020-12-26,2.81791384271809,125.813910885339,0.521945432977461,0.984193487394317,2640,24444,189687,43352,101,513,289,146,2550864,3093,9767,19195,62547,84440,,
2020-12-27,2.83188711654766,123.559571150978,0.523922499011467,0.968839458646192,2650,24620,189910,43525,107,589,239,175,2559686,8822,2146,19195,62720,82927,,
2020-12-28,3.19253641008966,125.514424906088,0.532621589561091,0.96337688276485,2694,24645,190691,43888,229,1217,806,364,2562646,2960,22660,19195,63083,84239,,
2020-12-29,3.79074083955378,128.080170459672,0.527085804665876,0.968972446105418,2666,24743,191775,44272,251,1627,1138,388,2574041,11395,20134,19780,64052,85961,,
2020-12-30,4.56381612513461,132.480081388667,0.524317912218268,0.984442491730539,2652,24560,193014,44575,209,1404,1266,304,2600498,26457,19860,19780,64355,88914,,
2020-12-31,5.12729381499293,137.137758857018,0.518979833926453,1.00655880544586,2625,24407,194190,44826,177,1317,1188,252,2620425,19927,16215,19780,64606,92040,,
2021-01-01,5.15713989692869,137.575812975923,0.515816528272044,1.03223699284854,2609,24263,194870,44959,99,677,687,133,2639773,19348,1603,19780,64739,92334,,
2021-01-02,5.36375709928657,143.699630760607,0.520363780150257,1.05981471639478,2632,24458,195143,45115,101,646,285,157,2643239,3466,13876,19780,64895,96444,,
2021-01-03,5.41171599898501,144.903534597596,0.526888098062475,1.08867512857773,2665,24780,195355,45231,101,657,224,116,2655728,12489,2953,19780,65011,97252,,
2021-01-04,5.6991372984245,154.25017911422,0.525306445235271,1.1172106790975,2657,24962,196006,45609,246,1262,672,380,2659750,4022,28941,19780,65389,103525,,
2021-01-05,5.92989242018663,158.664989843179,0.517200474495848,1.14327995685751,2616,24871,197472,45954,245,1747,1474,346,2680239,20489,23089,20302,66256,106488,,
2021-01-06,6.23929105159981,159.621557000786,0.515421115065243,1.16464956183459,2607,24708,198725,46237,234,1438,1265,291,2705618,25379,20464,20302,66539,107130,,
2021-01-07,6.46610812257429,164.87820642764,0.508699090549624,1.17935034690777,2573,24488,200048,46513,181,1441,1362,277,2727321,21703,19745,20302,66815,110658,,
2021-01-08,6.42378269709457,193.104387477046,0.515223408461843,1.18646063478398,2606,24377,201255,46789,245,1445,1230,281,2747135,19814,20548,20616,67405,129602,,
2021-01-09,6.43252397948254,189.692333285579,0.514037168841439,1.18616592530344,2600,24240,202134,46957,143,944,885,171,2767312,20177,11580,20616,67573,127312,,
2021-01-10,6.43515336494216,189.304938486548,0.51799130090945,1.17946977184806,2620,24526,202398,47108,118,729,286,151,2783256,15944,2691,20616,67724,127052,,
2021-01-11,6.5080035005617,187.478223011117,0.527085804665876,1.16779856527823,2666,24812,203041,47418,208,1289,687,310,2786837,3581,27724,21003,68421,125826,,
2021-01-12,6.45535308994229,185.4056608363,0.529458283906682,1.15276827115901,2678,24703,204359,47773,258,1660,1362,362,2806590,19753,21708,21003,68776,124435,,
2021-01-13,6.4757206494128,186.082111754609,0.534005535784895,1.13636181152417,2701,24735,205641,48002,208,1588,1290,232,2830442,23852,20923,21003,69005,124889,,
2021-01-14,6.551221179029,188.253012609179,0.536971134835904,1.12147659206947,2716,24983,206771,48284,206,1691,1143,283,2851670,21228,21222,,,126346,,
2021-01-15,6.62535516616139,190.878357362613,0.539739027283511,1.10999245367074,2730,25009,208040,48564,249,1634,1303,288,2872941,21271,22343,,,128108,,
2021-01-16,6.6313787964438,192.26701871914,0.539936733886912,1.10217266068526,2731,24985,209025,48757,188,1199,1007,196,2894347,21406,12512,,,129040,,
2021-01-17,6.64134733082022,192.807881457787,0.546856465005931,1.09668966381644,2766,25235,209312,48898,136,698,291,141,2910989,16642,3015,,,129403,,
2021-01-18,6.84593063824025,197.347850506433,0.554171609331752,1.09249673735273,2803,25584,210169,49301,254,1666,882,404,2914725,3736,30765,,,132450,,
2021-01-19,6.97919415511505,200.97148185737,0.559311981020166,1.08934273702461,2829,25532,211785,49670,315,1995,1622,373,2938333,23608,24122,,,134882,,
2021-01-20,7.04539588947312,203.77860417035,0.561882166864373,1.08737700495086,2842,25650,213211,49980,292,1911,1461,316,2965117,26784,22809,,,136766,,
2021-01-21,7.0673177807522,206.749624282919,0.566627125345987,1.08598460288639,2866,25699,214507,50326,253,1759,1327,358,2987965,22848,23230,,,138760,,
2021-01-22,7.0482488873939,209.802593295284,0.573744563068406,1.0837836813055,2902,25872,215791,50645,270,1861,1308,323,3011257,23292,24403,21976,72621,140809,,
2021-01-23,7.08643448690837,211.449021191166,0.570581257413998,1.07975434116371,2886,25864,216694,50875,172,1174,928,231,3035181,23924,13619,21976,72851,141914,,
2021-01-24,7.09373387674131,211.413261671255,0.584223013048636,1.07410349443626,2955,26357,216934,51047,175,918,246,172,3053617,18436,2984,21976,73023,141890,,
2021-01-25,7.06964420256624,212.927081347469,0.599248714907078,1.06796968170498,3031,26888,217677,51492,299,1773,769,449,3057857,4240,31786,21976,73468,142906,,
2021-01-26,6.98728782855117,212.638025228192,0.6071569790431,1.06201993000336,3071,27005,219121,51842,343,2006,1486,352,3079943,22086,23900,22238,74080,142712,,
2021-01-27,6.90460274556534,212.381748668833,0.612297350731514,1.05614834179835,3097,27131,220539,52192,318,1933,1441,351,3106859,26916,22633,22238,74430,142540,,
2021-01-28,6.78212057818461,213.505193586024,0.613088177145117,1.0498509903564,3101,27128,221872,52536,272,1726,1362,348,3130629,23770,23993,22238,74774,143294,,
2021-01-29,6.68473128798301,214.221873964231,0.616844602609727,1.04321065125573,3120,27270,223143,52891,271,1823,1304,356,3153487,22858,24887,22703,75594,143775,,
2021-01-30,6.63861740474688,214.47815052359,0.613483590351918,1.03637426534653,3103,27242,224089,53133,192,1176,942,242,3177879,24392,13794,22703,75836,143947,,
2021-01-31,6.65399730146208,215.147151541917,0.622380387504943,1.02931814916087,3148,27573,224375,53328,148,816,298,195,3197114,19235,3414,22703,76031,144396,,
2021-02-01,6.66925907064624,215.422797841228,0.636219849742981,1.02187418773866,3218,27874,225288,53783,318,1750,939,456,3201461,4347,31995,22703,76486,144581,,
2021-02-02,6.62336637061044,216.258676619137,0.64650059311981,1.01383719964844,3270,28029,226865,54187,369,2189,1601,404,3224798,23337,24471,23025,77212,145142,,
2021-02-03,6.57224081726104,215.562855960877,0.645907473309609,1.00499866700114,3267,27953,228441,54544,275,1882,1592,358,3251160,26362,22168,23025,77569,144675,,
2021-02-04,6.49896188673789,212.953900987402,0.640569395017794,0.995236013673106,3240,27766,229944,54901,275,1752,1537,360,3274608,23448,22252,23025,77926,142924,,
2021-02-05,6.39114322453785,210.762140412884,0.639580862000791,0.984855976014012,3235,27572,231518,55194,255,1719,1590,296,3296747,22139,23429,23383,78577,141453,,179604
2021-02-06,6.33557998013084,209.710214535515,0.63562672993278,0.974655097254419,3215,27327,232662,55385,168,1126,1147,191,3317333,20586,13080,23383,78768,140747,,
2021-02-07,6.3139496088901,208.942874837434,0.644918940292606,0.965550014379486,3262,27652,232946,55556,160,790,291,171,3337048,19715,2885,23383,78939,140232,,
2021-02-08,6.22330583785262,203.468688331125,0.662910241202056,0.957514111820105,3353,27995,233962,56014,356,1893,1043,460,3341365,4317,28308,23383,79397,136558,,
2021-02-09,6.15617947757444,200.789704297825,0.658758402530645,0.95035614292701,3332,27634,235686,56450,334,1931,1764,439,3360235,18870,22669,23671,80121,134760,,182213
2021-02-10,6.10682312741413,199.077717282107,0.654211150652432,0.944306402678547,3309,27417,237082,56746,282,1525,1430,297,3385622,25387,21028,23671,80417,133611,,
2021-02-11,6.03501958184165,196.240795369202,0.657769869513642,0.940658413446412,3327,26963,238722,57106,269,1618,1673,371,3406685,21063,20335,23671,80777,131707,,
2021-02-12,5.98277445296471,193.472412536125,0.652036378015026,0.940534393186522,3298,26424,240259,57423,264,1405,1561,320,3427386,20701,21576,23999,81422,129849,,184192
2021-02-13,5.94836738703521,192.170170019382,0.651245551601424,0.944288530818041,3294,26196,241323,57622,191,1085,1089,199,3448617,21231,12189,23999,81621,128975,,
2021-02-14,5.94954961271491,192.17910989936,0.652234084618426,0.951198954636643,3299,26401,241597,57789,113,651,280,167,3465163,16546,2887,23999,81788,128981,,
2021-02-15,6.00049190838602,192.295328339069,0.666468960063266,0.960717471462924,3371,26478,242497,58201,306,1431,934,413,3469539,4376,28392,23999,82200,129059,,
2021-02-16,6.04929927265444,192.164210099397,0.659944642151048,0.972877559087027,3338,26195,244207,58552,323,1857,1740,352,3489129,19590,22587,24234,82786,128971,,186226
2021-02-17,6.13531362916401,194.324681093994,0.660340055357849,0.98797892693749,3340,25929,245706,58862,311,1559,1525,311,3514147,25018,22489,24234,83096,130421,,
2021-02-18,6.26469824913963,198.892959762569,0.669039145907473,1.00548202157323,3384,25717,247096,59133,262,1490,1411,272,3536648,22501,23407,24234,83367,133487,,
2021-02-19,6.42862593293582,204.61001300827,0.668248319493871,1.02381213552113,3380,25506,248457,59458,309,1543,1422,328,3560764,24116,25420,24480,83938,137324,,188270
2021-02-20,6.52285139972482,207.810490040266,0.666073546856465,1.04094686352406,3369,25269,249520,59641,195,1029,1076,183,3583135,22371,14328,24480,84121,139472,,
2021-02-21,6.54675182584138,208.624019118231,0.670620798734678,1.05530748439089,3392,25464,249727,59800,141,593,217,160,3605181,22046,3430,24480,84280,140018,,
2021-02-22,6.84915045024032,215.699934120534,0.673586397785686,1.06600242476061,3407,25831,250532,60133,274,1529,823,334,3609827,4646,33158,24480,84613,144767,,
2021-02-23,7.0573420073019,220.360591548878,0.679122182680902,1.07271805103807,3435,25660,252083,60443,345,1780,1575,314,3629891,20064,25729,24601,85044,147895,,189464
2021-02-24,7.16763813917768,223.052985402144,0.679319889284302,1.07532672758895,3436,25614,253450,60720,319,1636,1396,278,3661410,31519,24285,24601,85321,149702,,
2021-02-25,7.25258069209667,224.29413873904,0.678133649663899,1.07374102459064,3430,25317,254868,60981,301,1454,1444,261,3686813,25403,24240,24601,85582,150535,,
2021-02-26,7.2739979938809,223.772645740345,0.681099248714907,1.06804986426799,3445,25130,256326,61265,303,1634,1488,286,3712020,25207,25059,24856,86121,150185,,
2021-02-27,7.3087635555858,224.034882219689,0.682680901542111,1.0591640652389,3453,24989,257258,61450,208,1007,938,186,3736016,23996,14508,24856,86306,150361,,
2021-02-28,7.30272618458083,223.897804060032,0.690391459074733,1.04887448253007,3492,25280,257555,61572,164,728,297,122,3755968,19952,3318,24856,86428,150269,,
2021-03-01,7.29968157904662,222.056188784637,0.700672202451562,1.03936256405726,3544,25430,258384,61947,347,1393,857,379,3760671,4703,31915,24856,86803,149033,,
2021-03-02,7.27252532738601,220.484259888569,0.708975879794385,1.03184904050666,3586,25263,259893,62247,366,1705,1541,301,3783528,22857,24678,24973,87220,147978,,192376
2021-03-03,7.26761722166129,219.536632610939,0.719058916567813,1.02664213797184,3637,25111,261289,62569,322,1622,1413,326,3810316,26788,23675,24973,87542,147342,,
2021-03-04,7.22906091245667,218.894451232545,0.718268090154211,1.02370859113645,3633,24891,262690,62862,293,1538,1424,295,3835595,25279,23815,24973,87835,146911,,
2021-03-05,7.21686024453229,219.648381110659,0.727560300514037,1.02394690573119,3680,24765,263919,63100,324,1397,1255,239,3859102,23507,25580,25174,88274,147417,,193354
2021-03-06,7.24536412845517,221.393147686296,0.729339659944642,1.02857171509381,3689,24625,264909,63270,233,1097,998,173,3882408,23306,15682,25174,88444,148588,,
2021-03-07,7.25285839351196,221.820771945226,0.740015816528272,1.03839679716221,3743,24818,265295,63400,187,720,389,130,3904233,21825,3602,25174,88574,148875,,
2021-03-08,7.32706743984965,225.502512516018,0.760972716488731,1.05256383653903,3849,25195,266096,63759,381,1584,840,360,3909560,5327,34329,25174,88933,151346,,
2021-03-09,7.36763042749919,230.340477563918,0.774614472123369,1.0695512332495,3918,25201,267539,64057,421,1810,1471,299,3932862,23302,27920,25244,89301,154593,,193897
2021-03-10,7.4759439887925,237.102006787008,0.774614472123369,1.08794489659573,3918,24969,269019,64321,343,1574,1513,266,3963165,30303,28217,25311,89632,159131,,
2021-03-11,7.50879556109676,247.849232500129,0.78924476077501,1.10729430951446,3992,24858,270433,64586,385,1609,1414,266,3990331,27166,31028,25311,89897,166344,,
2021-03-12,7.52864797895915,257.86487803508,0.797350731514433,1.1269790409481,4033,24749,271678,64809,306,1448,1262,228,4015560,25229,32313,25311,90120,173066,,195035
2021-03-13,7.62737883872645,265.766241955319,0.804665875840253,1.14570187768903,4070,24671,272615,64978,263,1087,968,174,4045319,29759,20990,25311,90289,178369,,
2021-03-14,7.66059591785956,267.901383289979,0.815935152234085,1.16141627429375,4127,24989,272960,65118,188,821,351,140,4071662,26343,5039,25311,90429,179802,,
2021-03-15,7.93733812139488,283.555113130829,0.834124159746936,1.17284011666844,4219,25469,273771,65451,401,1676,824,333,4078133,6471,44844,25311,90762,190308,,
2021-03-16,8.01642011630443,294.662914003048,0.838078291814947,1.17994816283082,4239,25492,275360,65765,435,2005,1622,320,4108108,29975,35366,25405,91170,197763,,195847
2021-03-17,8.05945813333673,301.516821985906,0.834124159746936,1.1839561617133,4219,25314,276993,66006,357,1745,1638,246,4146609,38501,32812,25405,91411,202363,,
2021-03-18,8.00738914914267,306.588713893222,0.839462238038751,1.18614369041175,4246,25389,278263,66274,382,1661,1297,273,4181607,34998,34442,25405,91679,205767,,
2021-03-19,7.9706272856179,313.156545716796,0.847568208778173,1.18746254942897,4287,25339,279646,66559,383,1699,1426,297,4216695,35088,36741,25405,91964,210175,,
2021-03-20,7.94099843107218,316.060516729533,0.86061684460261,1.18855861220723,4353,25537,280571,66735,317,1348,955,185,4252022,35327,22945,25405,92140,212124,,
2021-03-21,7.94161350642443,316.780177067733,0.871095294582839,1.18990523047348,4406,25926,280955,66873,196,926,385,138,4282603,30581,5508,25405,92278,212607,,
2021-03-22,8.01395196285288,328.744716437809,0.899169632265718,1.19186027810719,4548,26488,281885,67216,471,1902,955,344,4298395,15792,52868,25405,92621,220637,,
2021-03-23,8.04695036943728,340.65561652802,0.916172400158165,1.1945244532757,4634,26756,283507,67503,488,2286,1669,292,4313073,14678,43339,25405,92908,228631,,
